,event_date,event_id,event_name,section_name,row_name,ticket_type,add_datetime,sale_price,acct_id,channel,sale_type,seat_num
11620,6/5/2021,64625,20PNR2VA,222,8,Individual,28:28.3,125,27723761,TM.com,Retail,4
11760,6/5/2021,64625,20PNR2VA,19,8,Individual,01:26.6,315,32222568,TM.com,Retail,11
11817,6/7/2021,64626,20PNR2VB,218,13,Individual,51:45.9,90,-1,TM.com,Retail,20
11916,6/7/2021,64626,20PNR2VB,230,13,Individual,06:52.8,90,32243021,TM.com,Retail,9
12031,6/7/2021,64626,20PNR2VB,7,8,Individual,45:00.4,1040,32242395,TM.com,Retail,1
12046,6/7/2021,64626,20PNR2VB,218,13,Individual,40:40.4,90,22949878,TM.com,Retail,26
22,6/5/2021,64625,20PNR2VA,214,7,Group,59:55.9,100,32177548,Internal,Archtics,4
37,6/7/2021,64626,20PNR2VB,217,6,Group,04:10.0,75,2152512,Internal,Archtics,15
38,6/7/2021,64626,20PNR2VB,9,7,Individual,04:55.5,640,206129,Internal,Archtics,14
51,6/7/2021,64626,20PNR2VB,12,12,Individual,38:00.2,380,206129,Internal,Archtics,1
99,6/7/2021,64626,20PNR2VB,218,8,Group,43:54.3,100,32181228,Internal,Archtics,1
129,6/7/2021,64626,20PNR2VB,217,6,Group,04:10.0,75,2152512,Internal,Archtics,5
213,6/5/2021,64625,20PNR2VA,25,12,Individual,36:51.0,660,30264538,Internal,Archtics,14
218,6/5/2021,64625,20PNR2VA,218,3,Group,48:35.4,75,26371950,Internal,Archtics,2
249,6/7/2021,64626,20PNR2VB,215,2,Group,43:48.7,75,7751079,Internal,Archtics,10
326,6/5/2021,64625,20PNR2VA,VIP23,DD,Individual,08:53.7,451.44,31718320,Logitix,Archtics,6
342,6/5/2021,64625,20PNR2VA,VIP8,CC,Individual,14:59.9,658.35,31718320,Logitix,Archtics,4
348,6/5/2021,64625,20PNR2VA,215,1,Group,32:11.1,100,32071447,Internal,Archtics,11
375,6/5/2021,64625,20PNR2VA,15,18,Individual,37:54.0,310,5710058,Internal,Archtics,1
383,6/5/2021,64625,20PNR2VA,214,2,Group,57:19.8,100,32033568,Internal,Archtics,8
393,6/7/2021,64626,20PNR2VB,214,4,Group,30:19.5,100,32174582,Internal,Archtics,6
701,6/7/2021,64626,20PNR2VB,217,6,Group,04:10.0,75,2152512,Internal,Archtics,20
762,6/7/2021,64626,20PNR2VB,218,4,Group,14:04.6,100,32191590,Internal,Archtics,3
795,6/7/2021,64626,20PNR2VB,215,6,Group,41:09.6,75,2152512,Internal,Archtics,8
917,6/5/2021,64625,20PNR2VA,214,8,Group,34:07.9,25,32213025,Internal,Archtics,10
919,6/5/2021,64625,20PNR2VA,214,11,Group,34:08.7,25,32213025,Internal,Archtics,14
922,6/5/2021,64625,20PNR2VA,214,12,Group,34:09.0,25,32213025,Internal,Archtics,14
923,6/5/2021,64625,20PNR2VA,214,13,Group,34:09.4,25,32213025,Internal,Archtics,7
924,6/5/2021,64625,20PNR2VA,214,13,Group,34:09.8,25,32213025,Internal,Archtics,24
930,6/5/2021,64625,20PNR2VA,218,13,Group,25:02.3,25,28750000,Internal,Archtics,10
934,6/5/2021,64625,20PNR2VA,205,19,Group,25:02.3,25,28750000,Internal,Archtics,4
937,6/5/2021,64625,20PNR2VA,229,13,Group,25:02.3,25,28750000,Internal,Archtics,17
965,6/7/2021,64626,20PNR2VB,215,3,Group,43:48.7,75,7751079,Internal,Archtics,22
969,6/7/2021,64626,20PNR2VB,217,3,Group,43:48.7,75,7751079,Internal,Archtics,10
982,6/7/2021,64626,20PNR2VB,213WC,7W,Group,39:33.5,25,32242693,Internal,Archtics,5
983,6/7/2021,64626,20PNR2VB,217,5,Group,39:33.5,25,32242693,Internal,Archtics,2
984,6/7/2021,64626,20PNR2VB,203WC,7W,Group,39:33.5,25,32242693,Internal,Archtics,2
999,6/7/2021,64626,20PNR2VB,217,2,Group,49:00.4,75,7224592,Internal,Archtics,2
1013,6/7/2021,64626,20PNR2VB,201WC,7W,Group,09:58.0,9.71,32249698,Internal,Archtics,2
1014,6/7/2021,64626,20PNR2VB,202,12,Group,09:58.4,9.71,32249698,Internal,Archtics,8
1015,6/7/2021,64626,20PNR2VB,204WC,7W,Group,09:58.7,9.71,32249698,Internal,Archtics,6
1016,6/7/2021,64626,20PNR2VB,205,18,Group,09:59.0,9.71,32249698,Internal,Archtics,24
1017,6/7/2021,64626,20PNR2VB,207,22,Group,09:59.3,9.71,32249698,Internal,Archtics,20
1044,6/5/2021,64625,20PNR2VA,218,13,Group,32:08.1,25,25663120,Internal,Archtics,5
1082,6/5/2021,64625,20PNR2VA,204,13,Group,20:09.2,25,29283218,Internal,Archtics,18
1083,6/5/2021,64625,20PNR2VA,214,7,Group,21:10.4,25,32187765,Internal,Archtics,15
1088,6/5/2021,64625,20PNR2VA,227,18,Group,22:57.1,25,32195859,Internal,Archtics,23
1105,6/7/2021,64626,20PNR2VB,215,5,Group,38:17.9,100,32202439,Internal,Archtics,8
1143,6/5/2021,64625,20PNR2VA,9,14,Individual,44:35.8,550,206130,Internal,Archtics,2
1178,6/5/2021,64625,20PNR2VA,226,6,Individual,10:47.9,144.4,32134213,Eventellect,Archtics,13
1179,6/5/2021,64625,20PNR2VA,226,22,Individual,10:48.2,144.4,11814115,Eventellect,Archtics,3
1190,6/5/2021,64625,20PNR2VA,226,18,Individual,10:52.0,144.4,32134213,Eventellect,Archtics,6
1208,6/5/2021,64625,20PNR2VA,226,6,Individual,11:07.1,144.4,32134213,Eventellect,Archtics,8
1233,6/5/2021,64625,20PNR2VA,226,3,Individual,11:17.0,144.4,32134213,Eventellect,Archtics,5
1240,6/5/2021,64625,20PNR2VA,226,11,Individual,11:19.3,144.4,11814115,Eventellect,Archtics,4
1264,6/5/2021,64625,20PNR2VA,108,9,Individual,11:30.4,144.4,32134213,Eventellect,Archtics,6
1288,6/5/2021,64625,20PNR2VA,231,5,Individual,15:02.1,144.4,32134213,Eventellect,Archtics,11
1311,6/5/2021,64625,20PNR2VA,111,4,Individual,11:40.7,144.4,32134213,Eventellect,Archtics,9
1314,6/5/2021,64625,20PNR2VA,111,7,Individual,11:41.7,144.4,32134213,Eventellect,Archtics,14
1320,6/5/2021,64625,20PNR2VA,111,9,Individual,11:43.7,144.4,11814115,Eventellect,Archtics,2
1324,6/5/2021,64625,20PNR2VA,111,7,Individual,11:44.9,144.4,32134213,Eventellect,Archtics,6
1359,6/5/2021,64625,20PNR2VA,112,8,Individual,11:56.1,144.4,11814115,Eventellect,Archtics,8
1373,6/5/2021,64625,20PNR2VA,112,7,Individual,12:02.2,144.4,32134213,Eventellect,Archtics,13
1374,6/5/2021,64625,20PNR2VA,112,6,Individual,12:02.5,144.4,32134213,Eventellect,Archtics,18
1379,6/5/2021,64625,20PNR2VA,112,9,Individual,12:04.1,144.4,11814115,Eventellect,Archtics,18
1407,6/7/2021,64626,20PNR2VB,218,12,Group,10:03.7,9.71,32249698,Internal,Archtics,2
1410,6/7/2021,64626,20PNR2VB,219WC,7W,Group,10:04.6,9.71,32249698,Internal,Archtics,6
1411,6/7/2021,64626,20PNR2VB,220WC,7W,Group,10:04.9,9.71,32249698,Internal,Archtics,6
1414,6/7/2021,64626,20PNR2VB,226,20,Group,10:05.9,9.71,32249698,Internal,Archtics,7
1416,6/7/2021,64626,20PNR2VB,227,16,Group,10:06.5,9.71,32249698,Internal,Archtics,23
1417,6/7/2021,64626,20PNR2VB,227,17,Group,10:06.8,9.71,32249698,Internal,Archtics,6
1419,6/7/2021,64626,20PNR2VB,229WC,7W,Group,10:07.4,9.71,32249698,Internal,Archtics,6
1472,6/5/2021,64625,20PNR2VA,226,12,Individual,11:16.7,144.4,11814115,Eventellect,Archtics,8
1490,6/5/2021,64625,20PNR2VA,8,8,Individual,58:47.3,240.05,31718320,Logitix,Archtics,1
1521,6/5/2021,64625,20PNR2VA,209,8,Individual,05:39.4,144.4,32134213,Eventellect,Archtics,20
1525,6/5/2021,64625,20PNR2VA,207,13,Individual,04:23.8,144.4,32134213,Eventellect,Archtics,8
1562,6/5/2021,64625,20PNR2VA,207,22,Individual,04:36.1,144.4,11814115,Eventellect,Archtics,3
1565,6/5/2021,64625,20PNR2VA,207,16,Individual,04:37.0,144.4,11814115,Eventellect,Archtics,8
1573,6/5/2021,64625,20PNR2VA,207,18,Individual,04:39.5,144.4,32134213,Eventellect,Archtics,1
1582,6/5/2021,64625,20PNR2VA,207,9,Individual,04:42.3,144.4,32134213,Eventellect,Archtics,2
1596,6/5/2021,64625,20PNR2VA,207,21,Individual,04:46.8,144.4,11814115,Eventellect,Archtics,6
1601,6/5/2021,64625,20PNR2VA,207,14,Individual,04:48.4,144.4,32134213,Eventellect,Archtics,20
1607,6/5/2021,64625,20PNR2VA,207,20,Individual,04:50.3,144.4,11814115,Eventellect,Archtics,20
1635,6/5/2021,64625,20PNR2VA,207,11,Individual,04:59.2,144.4,11814115,Eventellect,Archtics,3
1653,6/5/2021,64625,20PNR2VA,209,9,Individual,05:05.0,144.4,32134213,Eventellect,Archtics,1
1657,6/5/2021,64625,20PNR2VA,207,12,Individual,04:21.1,144.4,32134213,Eventellect,Archtics,5
1659,6/5/2021,64625,20PNR2VA,207,12,Individual,04:21.8,144.4,32134213,Eventellect,Archtics,18
1663,6/5/2021,64625,20PNR2VA,207,13,Individual,04:23.1,144.4,32134213,Eventellect,Archtics,20
1681,6/5/2021,64625,20PNR2VA,209,10,Individual,05:15.6,144.4,11814115,Eventellect,Archtics,8
1687,6/5/2021,64625,20PNR2VA,209,11,Individual,05:17.4,144.4,11814115,Eventellect,Archtics,20
1706,6/5/2021,64625,20PNR2VA,209,12,Individual,05:23.4,144.4,32134213,Eventellect,Archtics,11
1738,6/5/2021,64625,20PNR2VA,112,9,Individual,12:06.3,144.4,11814115,Eventellect,Archtics,8
1757,6/5/2021,64625,20PNR2VA,231,6,Individual,15:06.1,144.4,11814115,Eventellect,Archtics,8
1779,6/5/2021,64625,20PNR2VA,231,3,Individual,15:13.4,144.4,11814115,Eventellect,Archtics,8
1796,6/5/2021,64625,20PNR2VA,205,17,Individual,04:03.7,144.4,11814115,Eventellect,Archtics,3
1810,6/5/2021,64625,20PNR2VA,231,3,Individual,15:16.2,144.4,11814115,Eventellect,Archtics,13
1846,6/5/2021,64625,20PNR2VA,209,15,Individual,05:34.5,144.4,11814115,Eventellect,Archtics,14
1862,6/5/2021,64625,20PNR2VA,209,18,Individual,05:41.0,144.4,32134213,Eventellect,Archtics,20
1865,6/5/2021,64625,20PNR2VA,209,17,Individual,05:41.9,144.4,32134213,Eventellect,Archtics,11
1911,6/5/2021,64625,20PNR2VA,210,8,Individual,05:56.0,144.4,32134221,Eventellect,Archtics,15
1913,6/5/2021,64625,20PNR2VA,210,8,Individual,05:56.6,144.4,32134221,Eventellect,Archtics,10
1946,6/5/2021,64625,20PNR2VA,211,14,Individual,06:06.5,144.4,32134221,Eventellect,Archtics,2
1995,6/5/2021,64625,20PNR2VA,219,3,Individual,07:05.5,144.4,11814115,Eventellect,Archtics,16
2019,6/5/2021,64625,20PNR2VA,29,19,Individual,07:12.9,144.4,32134221,Eventellect,Archtics,7
2022,6/5/2021,64625,20PNR2VA,29,17,Individual,07:13.8,144.4,32134213,Eventellect,Archtics,1
2028,6/5/2021,64625,20PNR2VA,29,20,Individual,07:15.5,144.4,32134213,Eventellect,Archtics,17
2029,6/5/2021,64625,20PNR2VA,29,20,Individual,07:15.8,144.4,32134213,Eventellect,Archtics,7
2041,6/5/2021,64625,20PNR2VA,31,10,Individual,07:19.4,144.4,32134221,Eventellect,Archtics,7
2049,6/5/2021,64625,20PNR2VA,215,13,Individual,06:38.5,144.4,11814115,Eventellect,Archtics,3
2067,6/5/2021,64625,20PNR2VA,217,11,Individual,06:44.1,144.4,11814115,Eventellect,Archtics,4
2068,6/5/2021,64625,20PNR2VA,217,4,Individual,06:44.4,144.4,11814115,Eventellect,Archtics,8
2116,6/5/2021,64625,20PNR2VA,16,18,Individual,09:47.2,144.4,32134213,Eventellect,Archtics,11
2167,6/5/2021,64625,20PNR2VA,19,6,Individual,08:10.3,144.4,32134213,Eventellect,Archtics,5
2168,6/5/2021,64625,20PNR2VA,19,17,Individual,08:10.6,144.4,32134213,Eventellect,Archtics,14
2170,6/5/2021,64625,20PNR2VA,19,18,Individual,08:11.2,144.4,32134213,Eventellect,Archtics,17
2171,6/5/2021,64625,20PNR2VA,19,3,Individual,08:11.5,144.4,32134213,Eventellect,Archtics,5
2184,6/5/2021,64625,20PNR2VA,31,18,Individual,07:21.8,144.4,32134213,Eventellect,Archtics,25
2192,6/5/2021,64625,20PNR2VA,105,9,Individual,07:39.6,144.4,11814115,Eventellect,Archtics,5
2217,6/5/2021,64625,20PNR2VA,106,9,Individual,07:47.3,144.4,11814115,Eventellect,Archtics,1
2259,6/5/2021,64625,20PNR2VA,19,13,Individual,08:01.4,144.4,32134213,Eventellect,Archtics,11
2273,6/5/2021,64625,20PNR2VA,19,17,Individual,08:05.6,144.4,32134213,Eventellect,Archtics,2
2300,6/5/2021,64625,20PNR2VA,213,6,Individual,06:13.1,144.4,11814115,Eventellect,Archtics,8
2307,6/5/2021,64625,20PNR2VA,213,5,Individual,06:15.3,144.4,11814115,Eventellect,Archtics,2
2348,6/5/2021,64625,20PNR2VA,214,10,Individual,06:28.9,144.4,11814115,Eventellect,Archtics,14
2369,6/5/2021,64625,20PNR2VA,215,4,Individual,06:35.4,144.4,11814115,Eventellect,Archtics,20
2403,6/5/2021,64625,20PNR2VA,217,4,Individual,06:47.7,144.4,11814115,Eventellect,Archtics,16
2408,6/5/2021,64625,20PNR2VA,218,10,Individual,06:49.3,144.4,11814115,Eventellect,Archtics,5
2430,6/5/2021,64625,20PNR2VA,218,11,Individual,06:56.1,144.4,11814115,Eventellect,Archtics,2
2451,6/5/2021,64625,20PNR2VA,219,10,Individual,07:02.8,144.4,32134213,Eventellect,Archtics,1
2497,6/5/2021,64625,20PNR2VA,228,13,Individual,12:39.8,144.4,11814115,Eventellect,Archtics,8
2503,6/5/2021,64625,20PNR2VA,228,6,Individual,12:45.4,144.4,11814115,Eventellect,Archtics,14
2541,6/5/2021,64625,20PNR2VA,226,6,Individual,10:23.3,144.4,32134213,Eventellect,Archtics,2
2550,6/5/2021,64625,20PNR2VA,226,15,Individual,10:32.9,144.4,32134213,Eventellect,Archtics,8
2551,6/5/2021,64625,20PNR2VA,226,19,Individual,10:33.2,144.4,32134213,Eventellect,Archtics,7
2556,6/5/2021,64625,20PNR2VA,226,12,Individual,10:34.7,144.4,11814115,Eventellect,Archtics,19
2599,6/5/2021,64625,20PNR2VA,227,9,Individual,12:27.5,144.4,32134213,Eventellect,Archtics,11
2604,6/5/2021,64625,20PNR2VA,227,14,Individual,12:29.3,144.4,11814115,Eventellect,Archtics,5
2609,6/5/2021,64625,20PNR2VA,227,11,Individual,12:30.9,144.4,11814115,Eventellect,Archtics,3
2618,6/5/2021,64625,20PNR2VA,205,12,Individual,14:37.8,144.4,11814115,Eventellect,Archtics,7
2622,6/5/2021,64625,20PNR2VA,205,10,Individual,14:39.0,144.4,11814115,Eventellect,Archtics,2
2644,6/5/2021,64625,20PNR2VA,31,20,Individual,07:23.0,144.4,32134213,Eventellect,Archtics,1
2671,6/5/2021,64625,20PNR2VA,20,18,Individual,08:27.1,144.4,11814115,Eventellect,Archtics,2
2674,6/5/2021,64625,20PNR2VA,20,20,Individual,08:28.1,144.4,11814115,Eventellect,Archtics,16
2702,6/5/2021,64625,20PNR2VA,20,20,Individual,08:37.1,144.4,11814115,Eventellect,Archtics,6
2707,6/5/2021,64625,20PNR2VA,219,4,Individual,08:38.6,144.4,11814115,Eventellect,Archtics,8
2721,6/5/2021,64625,20PNR2VA,219,6,Individual,08:43.1,144.4,11814115,Eventellect,Archtics,1
2730,6/5/2021,64625,20PNR2VA,219,2,Individual,08:46.0,144.4,11814115,Eventellect,Archtics,16
2739,6/5/2021,64625,20PNR2VA,220,3,Individual,08:48.7,144.4,32134221,Eventellect,Archtics,20
2757,6/5/2021,64625,20PNR2VA,221,7,Individual,08:54.3,144.4,32134221,Eventellect,Archtics,3
2795,6/5/2021,64625,20PNR2VA,20,13,Individual,08:22.1,144.4,11814115,Eventellect,Archtics,4
2857,6/5/2021,64625,20PNR2VA,3,16,Individual,09:26.4,144.4,32134221,Eventellect,Archtics,1
2873,6/5/2021,64625,20PNR2VA,4,13,Individual,09:31.3,144.4,32134221,Eventellect,Archtics,6
2874,6/5/2021,64625,20PNR2VA,4,11,Individual,09:31.6,144.4,11814115,Eventellect,Archtics,4
2893,6/5/2021,64625,20PNR2VA,226,12,Individual,12:13.8,144.4,11814115,Eventellect,Archtics,1
2894,6/5/2021,64625,20PNR2VA,226,9,Individual,12:14.1,144.4,32134213,Eventellect,Archtics,18
2900,6/5/2021,64625,20PNR2VA,226,8,Individual,12:16.0,144.4,32134213,Eventellect,Archtics,7
2901,6/5/2021,64625,20PNR2VA,227,13,Individual,12:16.3,144.4,11814115,Eventellect,Archtics,14
2927,6/5/2021,64625,20PNR2VA,204,1,Individual,14:22.3,144.4,11814115,Eventellect,Archtics,16
2939,6/5/2021,64625,20PNR2VA,204,11,Individual,14:26.4,144.4,11814115,Eventellect,Archtics,7
2947,6/5/2021,64625,20PNR2VA,204,12,Individual,14:29.0,144.4,11814115,Eventellect,Archtics,11
2962,6/5/2021,64625,20PNR2VA,202,6,Individual,13:47.9,144.4,11814115,Eventellect,Archtics,1
2967,6/5/2021,64625,20PNR2VA,202,9,Individual,13:49.4,144.4,11814115,Eventellect,Archtics,11
2976,6/5/2021,64625,20PNR2VA,202,6,Individual,13:52.2,144.4,11814115,Eventellect,Archtics,13
2991,6/5/2021,64625,20PNR2VA,202,7,Individual,13:56.9,144.4,11814115,Eventellect,Archtics,12
2996,6/5/2021,64625,20PNR2VA,202,3,Individual,13:58.4,144.4,11814115,Eventellect,Archtics,1
3007,6/5/2021,64625,20PNR2VA,203,1,Individual,14:02.2,144.4,11814115,Eventellect,Archtics,16
3009,6/5/2021,64625,20PNR2VA,203,3,Individual,14:02.9,144.4,11814115,Eventellect,Archtics,8
3033,6/5/2021,64625,20PNR2VA,231,3,Individual,15:20.6,144.4,11814115,Eventellect,Archtics,20
3052,6/5/2021,64625,20PNR2VA,117,2,Individual,15:26.5,144.4,32134221,Eventellect,Archtics,2
3067,6/5/2021,64625,20PNR2VA,118,9,Individual,15:31.3,144.4,11814115,Eventellect,Archtics,8
3089,6/5/2021,64625,20PNR2VA,204,3,Individual,14:31.3,144.4,11814115,Eventellect,Archtics,8
3127,6/5/2021,64625,20PNR2VA,229,13,Individual,14:56.5,144.4,11814115,Eventellect,Archtics,6
3139,6/5/2021,64625,20PNR2VA,228,1,Individual,12:50.0,144.4,11814115,Eventellect,Archtics,10
3158,6/5/2021,64625,20PNR2VA,226,5,Individual,10:39.6,144.4,32134213,Eventellect,Archtics,7
3197,6/5/2021,64625,20PNR2VA,204,5,Individual,14:34.1,144.4,11814115,Eventellect,Archtics,20
3222,6/5/2021,64625,20PNR2VA,126,9,Individual,13:17.8,144.4,11814115,Eventellect,Archtics,1
3227,6/5/2021,64625,20PNR2VA,126,6,Individual,13:19.4,144.4,32134213,Eventellect,Archtics,2
3230,6/5/2021,64625,20PNR2VA,126,4,Individual,13:20.4,144.4,32134213,Eventellect,Archtics,1
3272,6/5/2021,64625,20PNR2VA,201,3,Individual,13:38.4,144.4,11814115,Eventellect,Archtics,4
3278,6/5/2021,64625,20PNR2VA,201,7,Individual,13:40.3,144.4,11814115,Eventellect,Archtics,1
3312,6/5/2021,64625,20PNR2VA,229,3,Individual,13:02.2,144.4,11814115,Eventellect,Archtics,13
3319,6/5/2021,64625,20PNR2VA,229,6,Individual,13:04.3,144.4,11814115,Eventellect,Archtics,1
3368,6/5/2021,64625,20PNR2VA,203,1,Individual,14:10.7,144.4,11814115,Eventellect,Archtics,8
3406,6/7/2021,64626,20PNR2VB,210,8,Individual,16:20.5,134.43,32134221,Eventellect,Archtics,10
3411,6/7/2021,64626,20PNR2VB,203,2,Individual,16:22.1,134.43,32134106,Eventellect,Archtics,14
3430,6/7/2021,64626,20PNR2VB,207,17,Individual,16:28.1,134.43,32134213,Eventellect,Archtics,6
3447,6/7/2021,64626,20PNR2VB,226,9,Individual,16:33.5,134.43,32134213,Eventellect,Archtics,18
3453,6/7/2021,64626,20PNR2VB,219,5,Individual,16:35.4,134.43,11814115,Eventellect,Archtics,8
3455,6/7/2021,64626,20PNR2VB,226,14,Individual,16:36.1,134.43,11814115,Eventellect,Archtics,3
3458,6/7/2021,64626,20PNR2VB,226,14,Individual,16:37.1,134.43,11814115,Eventellect,Archtics,16
3475,6/7/2021,64626,20PNR2VB,219,6,Individual,18:06.4,134.43,11814115,Eventellect,Archtics,16
3507,6/7/2021,64626,20PNR2VB,219,5,Individual,18:16.8,134.43,11814115,Eventellect,Archtics,16
3521,6/7/2021,64626,20PNR2VB,226,15,Individual,18:21.8,134.43,32134213,Eventellect,Archtics,5
3549,6/7/2021,64626,20PNR2VB,VIP8,DD,Individual,46:44.9,1269.68,31718320,Logitix,Archtics,9
3562,6/7/2021,64626,20PNR2VB,VIP8,CC,Individual,53:39.5,769.65,31718320,Logitix,Archtics,4
3564,6/7/2021,64626,20PNR2VB,VIP25,CC,Individual,55:14.4,744.8,31718320,Logitix,Archtics,12
3571,6/7/2021,64626,20PNR2VB,VIP23,DD,Individual,57:56.9,667.76,31718320,Logitix,Archtics,6
3589,6/7/2021,64626,20PNR2VB,VIP8,BB,Individual,08:39.5,598.98,31718320,Logitix,Archtics,3
3615,6/5/2021,64625,20PNR2VA,123,9,Individual,16:07.0,144.4,32134213,Eventellect,Archtics,1
3644,6/5/2021,64625,20PNR2VA,118,9,Individual,15:38.0,144.4,11814115,Eventellect,Archtics,17
3654,6/5/2021,64625,20PNR2VA,120,8,Individual,15:41.2,144.4,11814115,Eventellect,Archtics,4
3659,6/5/2021,64625,20PNR2VA,120,7,Individual,15:42.8,144.4,32134213,Eventellect,Archtics,1
3685,6/5/2021,64625,20PNR2VA,120,6,Individual,15:51.4,144.4,32134213,Eventellect,Archtics,8
3688,6/5/2021,64625,20PNR2VA,121,9,Individual,15:52.4,144.4,11814115,Eventellect,Archtics,4
3695,6/5/2021,64625,20PNR2VA,121,9,Individual,15:54.7,144.4,11814115,Eventellect,Archtics,20
3727,6/7/2021,64626,20PNR2VB,226,13,Individual,17:49.0,134.43,32134106,Eventellect,Archtics,8
3739,6/7/2021,64626,20PNR2VB,207,19,Individual,17:52.8,134.43,32134106,Eventellect,Archtics,7
3744,6/7/2021,64626,20PNR2VB,207,19,Individual,17:54.3,134.43,32134106,Eventellect,Archtics,20
3779,6/7/2021,64626,20PNR2VB,9,8,Individual,42:11.2,297.76,31718320,Logitix,Archtics,14
3832,6/7/2021,64626,20PNR2VB,218,11,Individual,20:34.3,134.43,11814115,Eventellect,Archtics,7
3851,6/7/2021,64626,20PNR2VB,231,6,Individual,18:27.3,134.43,11814115,Eventellect,Archtics,15
3861,6/7/2021,64626,20PNR2VB,205,14,Individual,18:30.7,134.43,11814115,Eventellect,Archtics,19
3869,6/7/2021,64626,20PNR2VB,202,7,Individual,18:33.5,134.43,11814115,Eventellect,Archtics,1
3872,6/7/2021,64626,20PNR2VB,227,13,Individual,18:34.5,134.43,11814115,Eventellect,Archtics,15
3876,6/7/2021,64626,20PNR2VB,227,12,Individual,18:35.8,134.43,11814115,Eventellect,Archtics,15
3884,6/7/2021,64626,20PNR2VB,227,11,Individual,18:38.5,134.43,11814115,Eventellect,Archtics,1
3918,6/7/2021,64626,20PNR2VB,211,14,Individual,19:34.9,134.43,32134221,Eventellect,Archtics,15
3946,6/7/2021,64626,20PNR2VB,221,14,Individual,19:43.2,134.43,32134221,Eventellect,Archtics,10
3952,6/7/2021,64626,20PNR2VB,227,10,Individual,19:44.9,134.43,32134106,Eventellect,Archtics,2
3983,6/7/2021,64626,20PNR2VB,219,6,Individual,17:12.9,134.43,11814115,Eventellect,Archtics,6
4013,6/7/2021,64626,20PNR2VB,229,5,Individual,17:23.1,134.43,11814115,Eventellect,Archtics,14
4045,6/7/2021,64626,20PNR2VB,213,6,Individual,16:46.3,134.43,11814115,Eventellect,Archtics,8
4046,6/7/2021,64626,20PNR2VB,231,3,Individual,16:46.6,134.43,11814115,Eventellect,Archtics,8
4071,6/7/2021,64626,20PNR2VB,203,6,Individual,16:54.9,134.43,11814115,Eventellect,Archtics,8
4072,6/7/2021,64626,20PNR2VB,203,6,Individual,16:55.6,134.43,11814115,Eventellect,Archtics,13
4084,6/7/2021,64626,20PNR2VB,207,20,Individual,17:00.2,134.43,11814115,Eventellect,Archtics,20
4114,6/7/2021,64626,20PNR2VB,213,12,Individual,20:06.8,134.43,11814115,Eventellect,Archtics,1
4137,6/7/2021,64626,20PNR2VB,227,15,Individual,20:14.9,134.43,32134106,Eventellect,Archtics,18
4199,6/7/2021,64626,20PNR2VB,226,10,Individual,17:39.6,134.43,32134106,Eventellect,Archtics,1
4200,6/7/2021,64626,20PNR2VB,226,11,Individual,17:39.9,134.43,32134106,Eventellect,Archtics,20
4325,6/7/2021,64626,20PNR2VB,126,6,Individual,11:46.8,134.43,11814115,Eventellect,Archtics,4
4327,6/7/2021,64626,20PNR2VB,117,4,Individual,11:47.4,134.43,11814115,Eventellect,Archtics,8
4339,6/7/2021,64626,20PNR2VB,105,8,Individual,11:52.3,134.43,11814115,Eventellect,Archtics,17
4341,6/7/2021,64626,20PNR2VB,125,9,Individual,11:06.6,134.43,32134213,Eventellect,Archtics,12
4387,6/7/2021,64626,20PNR2VB,106,4,Individual,11:17.7,134.43,11814115,Eventellect,Archtics,2
4390,6/7/2021,64626,20PNR2VB,117,1,Individual,11:18.7,134.43,11814115,Eventellect,Archtics,8
4420,6/7/2021,64626,20PNR2VB,118,4,Individual,11:32.4,134.43,32134213,Eventellect,Archtics,4
4427,6/7/2021,64626,20PNR2VB,231,5,Individual,19:06.8,134.43,32134106,Eventellect,Archtics,15
4445,6/7/2021,64626,20PNR2VB,227,13,Individual,19:12.4,134.43,11814115,Eventellect,Archtics,5
4448,6/7/2021,64626,20PNR2VB,201,5,Individual,19:13.3,134.43,32134106,Eventellect,Archtics,8
4455,6/7/2021,64626,20PNR2VB,226,18,Individual,19:15.4,134.43,11814115,Eventellect,Archtics,8
4457,6/7/2021,64626,20PNR2VB,226,17,Individual,19:16.0,134.43,32134106,Eventellect,Archtics,5
4459,6/7/2021,64626,20PNR2VB,226,16,Individual,19:16.6,134.43,32134106,Eventellect,Archtics,3
